body,label
"URL:  URL 
Date: Not supplied

 URL",0
"URL:  URL 
Date: Not supplied

 URL",0
"URL:  URL 
Date: Not supplied

 URL",0
"URL:  URL 
Date: Not supplied

 URL",0
"URL:  URL 
Date: Not supplied

 URL",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

Got a stock ticker for which you'd like to have an RSS news feed? Help test the 
beta RSS feeds we've put up o Yahoo Finance. Take your favorite ticker, say 
YHOO, and put this URL in your news aggregator:...",0
"URL:  URL 
Date: Not supplied

 URL",0
"URL:  URL 
Date: Not supplied

Nigerian researchers say their study negates arguments used to defend the 
practice, which is still widespread in Africa",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

Dan thinks it is evolution. To me it's stupidity, laziness, and apathy. I have 
to respectfully disagree. Or maybe I'm just being stubborn. For whatever 
reason, whenever I get e-mail from someone who: Writes ""ur"" instead of ""you 
are"" or...",0
"URL:  URL 
Date: Not supplied

A hardy microbe that can withstand huge doses of radiation is most likely to 
have evolved this ability on the Red Planet, argue scientists",0
"URL:  URL 
Date: Not supplied

An influential think tank warns that ""regime change"" could disperse weapons 
stockpiles into the murky world of global terrorism",0
"URL:  URL 
Date: Not supplied

A new analysis of satellite images shows regeneration of once arid lands across 
the southern Sahara, making farming viable again",0
"URL:  URL 
Date: Not supplied

Males suffer more parasitic infections than females - this could help explain 
why they die younger, say researchers",0
"URL:  URL 
Date: Not supplied

Millions of tiny fat droplets are thought to damage the brains of most heart 
surgery patients - sonic waves may help",0
"URL:  URL 
Date: Not supplied

Over the last century, an ""extra"" NUMBER,NUMBER suicides occurred under Tory rule in 
the UK - a similar effect is apparent in Australia",0
"URL:  URL 
Date: Not supplied

A genetically engineered yellow fever vaccine shows promise in animal tests - 
if fast-tracked it could soon be available for humans",0
"URL:  URL 
Date: Not supplied

British scientists vow to have their robotic probe ready for launch in NUMBER, 
amid concerns over the project's finances",0
"URL:  URL 
Date: Not supplied

Shining a laser through a cheap, little disc can generate an immensely powerful 
secret code - they could be used to secure credit cards",0
"URL:  URL 
Date: Not supplied

Rings around distant stars betray small rocky planets, say astronomers, 
suggesting a census will soon be possible",0
"URL:  URL 
Date: Not supplied

We are more unique than previously thought, according to new comparisons with 
the genetic code of our closest relatives",0
"URL:  URL 
Date: Not supplied

The controversial claim could be evidence of hidden extra dimensions and help a 
'theory of everything' fall into place",0
"URL:  URL 
Date: Not supplied

New laws, prompted by earlier cloning claims, promise NUMBER years in jail for 
offenders - but the blanket ban angers scientists",0
"URL:  URL 
Date: Not supplied

The faint microwave afterglow of the Big Bang is polarised - the discovery 
should help probe the birth of the Universe",0
"URL:  URL 
Date: Not supplied

Tests for the infectious agent in people without symptoms do not reduce the 
deaths predicted - larger studies are ""urgently needed""",0
"URL:  URL 
Date: Not supplied

The cargo vessel ran aground off a World Heritage conservation site in South 
Africa - raging fires are hampering salvage attempts",0
"URL:  URL 
Date: Not supplied

US officials have all but confirmed that the virus - which has killed NUMBER people 
- can be transmitted via donated blood",0
"URL:  URL 
Date: Not supplied

The US Air Force is set to test the steering and control technique first used 
during the Wright brothers' famous flight in NUMBER",0
"URL:  URL 
Date: Not supplied

It will be the only US state where medical researchers can use public funds to 
create embryos and extract stem cells",0
"URL:  URL 
Date: Not supplied

A subconsciously perceptible pattern explains the mysterious appeal of a famous 
old Japanese garden, say researchers",0
"URL:  URL 
Date: Not supplied

Detailed guidelines for vaccinating all NUMBER million citizens within five days 
of an outbreak are being dispatched to every state",0
"URL:  URL 
Date: Not supplied

It claims Iraq is ready to use chemical weapons and is pursuing long-range 
missiles, but it lacks dramatic new evidence likely to win over war sceptics",0
"URL:  URL 
Date: Not supplied

Technical problems beat a transatlantic record attempt, as the weather beats an 
altitude record attempt - for now",0
"URL:  URL 
Date: Not supplied

Gory hieroglyphs found on a Guatemalan pyramid support the idea of a superpower 
struggle at the civilisation's peak",0
"URL:  URL 
Date: Not supplied

Researchers say they have made at least NUMBER,NUMBER atoms of cold antihydrogen - 
analysing them may reveal why antimatter is so rare",0
"URL:  URL 
Date: Not supplied

I just finished reading an article about Mozilla[NUMBER] for Salon.com[NUMBER]. This 
excerpt was rather amusing.

_It is a good question, because in almost every way, Mozilla is a better 
browser than Navigator. For example, Netscape's best new feature, tabbed 
browsing -- which lets you have several Web pages open in the same browser 
window, and allows you to bookmark all the pages under one name -- was in 
Mozilla many months ago, and the Mozilla project that created it (called 
MultiZilla) already has an improved version available. When asked about this, 
Yecies, of Netscape, said, ""That's true, but the engineer who's working on it 
[for Mozilla] is a Netscape employee. It was always done with the intention of 
fostering general browsing usability for Netscape."" 
_
Yes, ok, I suppose that's true if by ""Netscape employee"" you really meant 
""Apple employee."" and by ""always done with the intention of fostering general 
browsing usability for Netscape"" you meant ""was done in a weekend for Mozilla 
because I thought MultiZilla was cool."" 

Here's how the whole tabbed browsing thing happened. One night I finally 
downloaded an extension called MultiZilla (go check it out on mozdev.org[NUMBER]. I 
was particularly impressed with a feature contained in MultiZilla called tabbed 
browsing. I started doing research and discovered NetCaptor[NUMBER], a tabbed 
browser that embedded WinIE. 

MultiZilla was cool but at the time suffered from two fundamental flaws that 
prevented the code from being incorporated into the Mozilla tree. The first was 
a UI flaw, namely that at the time it had ripped off NetCaptor down to the last 
context menu item. The GUI was similar enough that there would have been 
definite concerns about so obviously copying some of NetCaptor's more obscure 
capabilities (like sticky names and tab locking). The second concern was that 
the tab behavior wasn't encapsulated cleanly into a widget. 

I produced a simplified version of tabbed browsing on my own time (did it in a 
weekend) that removed some of the geekier NetCaptor features and that 
encapsulated the tab behavior so that the changes to other Navigator files 
would be minimal. Once I established that it didn't degrade performance in the 
single tab case, I checked it in as an experiment.

The response was overwhelming, as were the bugs that started being filed. So 
much so that at first I wanted to back tabbed browsing out of the tree. I was 
overruled by Mozilla, which turned out to be a good thing for all I think. :) 
Even with all the excitement and hoopla surrounding the advent of tabbed 
browsing on the engineering side (and in the Mozilla community), Netscape still 
didn't get it. Netscape marketing prioritized all sorts of useless work that 
nobody had even started above tabbed browsing in their marketing document. They 
continued to do so for months, simply not getting it. It was this odd curiosity 
that one of their engineers had checked in, and they didn't know what to make 
of it.

Only after the press raved about it did Netscape really jump on board. I'm sure 
Netscape is doing the same thing now with popup blocking. Can't you just see it 
now? We'll have a Popup Manager, and a Manager to manage the Popup Manager, and 
twenty-seven preferences for fine-grained control of all aspects of popups. 

Can you believe how disfunctional Netscape is? When their engineers say ""you 
should do this"" or ""you should do that"", they get completely ignored (or blown 
off), but when CNet says ""We didn't like this, or we didn't like that."", 
Netscape scurries to meet their demands. That is simply pathetic.

[NUMBER]  URL 
[NUMBER]  URL 
[NUMBER]  URL 
[NUMBER]  URL",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*Business:* Black entrepreneurs face more problems in raising money for 
start-ups than white or Asian counterparts, new report says.",0
"URL:  URL 
Date: Not supplied

A patented system allows drivers of hushed modern vehicles to enjoy the throaty 
engine sounds of classic cars, all in synch with your driving",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

So, I called the power company promptly at NUMBERam to find out what they were 
smoking. The allowed me to pay by credit card so that I could get reactivated 
today (and pay a $NUMBER ""reconnection fee"" for the privilege)....",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

I've added a new blog category: Yahoo. Why? Because occasionally I post stuff 
about work, so I might as well categorize. Plus, some private e-mail has 
convinced me that it might be a good idea. (You know who you are....",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

[IMG:  URL  ([AZCentral])]",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

(Some Comic Book Guy)",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

First of all, thanks for all the great feedback. I see that a lot of folks are 
pulling it now. I'm working on some stats. It'll be interesting to see which 
stocks bloggers tend to watch, which aggregators they use,...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

Matt describes something I've been experiencing a lot recently: You know you 
read too many primary sources when you read an article on slashdot and think, 
""I read that yesterday."" Yeah, ever since I got into weblogs. I don't rely...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

(Arizona Republic)",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

[IMG:  URL  ([Pravda])]",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

(me)",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

(NY Daily News)",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

Back when NUMBERKB was more memory than any computer would ever need, there was a 
time when memory managers didn�t exist. But gradually, new computer systems 
came out with larger amounts of memory and designers discovered ways to eat up 
RAM faster than any system could dish it out. This discussion is based on 
Tiburon's experiences in writing and rewriting the memory manager for Madden 
NFL NUMBER to Madden NFL NUMBER",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

( URL )",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

Scripting languages allow rapid development of game behavior without the 
pitfalls that await the unwary C++ programmer. Using an existing scripting 
language saves the time and cost of developing a custom language, and typically 
gives you a far more powerful language than you could create on your own. 
Python is an excellent choice for a game scripting language because it is 
powerful, easily embedded, can seamlessly be extended with C/C++ code",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

[IMG:  URL  ([Cleveland])]",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

It appears that hfb has an evil toilet. It's a good thing that Josh never met 
it. She also found some amusing lines to use at work. I could use a few of 
those myself. It's not like we didn't...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

With project budgets in the multiple millions of dollars and virtually no 
margin for error, more and more development teams are under tremendous pressure 
to come out on top of the entertainment software market's cutthroat 
competition. No team manager wants to contemplate dropping the ball when 
creating the vivid graphics necessary to help make a game a success. Electronic 
Arts' The Sims franchise is an excellent example of this pressurized situation. 
This article highlights the critical issues that govern the high volume asset 
production needed for today's most demanding games.",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*The Northerner:* Subscribe to our free email round-up of the best of the 
northern English press.",0
"URL:  URL 
Date: Not supplied

 URL",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*Books:* Fay Weldon may have opted to be writer in residence at the Savoy Hotel 
in London, but Will Self has chosen a different kind of residency.",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

[IMG:  URL  ([Sports by Brooks])]",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

(whatever-dude)",0
"URL:  URL 
Date: Not supplied

Disney's put up a little brochureware site about its forthcoming (and very 
exciting!) film based on the Haunted Mansion ride, a followup to the Country 
Bears movie (I may be the only adult in the world who enjoyed that one). All 
that's there now is a downlaodable poster, which is pretty keen, except for 
this supercillious bit of legal crapola you have to click through to get at it. 


    [IMG:  URL  Disney Pictures hereby 
    grants you a limited, nonexclusive, nontransferable, one-year royalty free 
    license to use and display the Images on your site in accordance with the 
    terms below. Nothing herein by implication or otherwise, shall grant you 
    any rights other than as explicitly set forth below. 

    You shall receive HTML code and GIF file (the ""Files"") from Disney Pictures 
    to incorporate the Images into your site. You agree not to modify the Files 
    in any way. Acceptance and use of the Files indicates acceptance of these 
    terms of use. If you do not accept these terms of use, you must not use or 
    display the Files. This license will commence when you receive the Files 
    and will terminate automatically, one year later, or immediately upon any 
    violation of these terms of use. Also, we reserve the right to terminate 
    this license at any time, in our sole discretion, upon notice to you.  

Link[NUMBER] Discuss[NUMBER] (_Thanks, Amanda[NUMBER]!_)

[NUMBER]  URL 
[NUMBER]  URL 
[NUMBER]  URL",0
"URL:  URL 
Date: Not supplied

This is the headline of the month, possibly the year: ""Doctors Grow Pig Teeth 
in Rat Intestines."" Do we even need to read the story to understand it? It's 
like a freaking _haiku_ of near-singularity, future-shocky wonderment! 

    U.S. doctors said on Thursday they have managed to grow living pig teeth in 
    rats, a feat of biotechnology that experts said could spark a dental 
    revolution. 

    Researchers at Boston's Forsyth Institute said their successful experiment 
    suggests the existence of dental stem cells, which could one day allow a 
    person to replace a lost tooth with an identical one grown from his or her 
    own cells. 

    ""The ability to identify, isolate and propagate dental stem cells to use in 
    biological replacement tooth therapy has the potential to revolutionize 
    dentistry,"" said Dominick DePaola, president and CEO of the institute that 
    focuses on oral and facial science.  

Link[NUMBER] Discuss[NUMBER] (_Thanks, Dave[NUMBER]!_)

[NUMBER]  URL 
[NUMBER]  URL 
[NUMBER]  URL",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

(The Japan Times)",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

(Some albino rhino)",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

[IMG:  URL  ([ABC News])]",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

(DeKalb Daily Chronicle)",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

[IMG:  URL  ([AintItCoolNews])]",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

Last week my hands and shoulders were starting to really act up on me again. 
The pain. I will spare you the details of my emotions when work all day with 
pain and discomfort in what feels like my whole body. Tuesday I dragged myself 
to yoga class at the Iyengar Yoga Institute of Los Angeles. Actually, that's 
not quite true. Viridiana dragged me there. Look how messed up that is. I only 
go when I'm in pain, and...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

[IMG:  URL  ([CBC])]",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

[IMG:  URL  ([CNN])]",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

(orlando sentinel)",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

( URL )",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

(Bath Chronicle)",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

As many of you have noticed, the feeds are off now. Will they be back on? I 
hope so. Soon? I'm not sure. What I will (and can) say is that the experience 
was very valuable for us....",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

You are not still using sourceforge, are you? If you have any hopes that they 
are anything but yet another business giving away a free service, then see 
this: Selling Microsoft VisualStudio on the ""open source development platform"". 
Nice touch. Click on the image for the original screenshot....",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

(Some Guy)",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

It seems that my body runs on a NUMBER-NUMBER hour clock, usually tending closer to NUMBER 
hours. This really drives me nuts sometimes. Scheduling is a real pain in the 
ass at times. Like when I'm not even close to...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

[IMG:  URL  ([X-Entertainment])]",0
"URL:  URL 
Date: Not supplied

People using the drug for just one night could be affected, researchers claim, 
but others experts are highly sceptical",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

Yesterday Viridiana came to my place and dragged me out to look at the sky. It 
was beautiful. Odd colors and light. Obviously we wondered what it was. Today 
Jim explains it. (It was a rocket test from the Vandenburg air force base). 
Very neat. It was a bit too blurred out when I saw it, and there was too much 
street light to make a good photo, so I am happy to have found the photo from 
NASA...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

It seems like ATTWS will offer a service that'll tell you where your friends 
(or children or spouse or whatever) are ... I haven't seen it announced, but 
from their ""Explanation of Rates and Charges. ""Find Friends service will only 
locate a compatible mobile device with mMode service that (NUMBER) has granted you 
permission, (NUMBER) is turned on, (NUMBER) is registered on the AT&T Wireless GSM/GPRS 
network, and (NUMBER) has not activated Be Invisible. Location services only provide 
the location...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

Rael is plagued by MSIE instability on Mac OS X. I use a recent nightly build 
of Chimera as my default browser. NUMBER has some issues with plugins (or with 
QuickTime anyway) on NUMBER, but the NUMBER builds are working great. Fast too! 
Mozilla is ugly. MSIE is slow and unstable. Opera (on OS X) doesn't render too 
many pages. OmniWeb and iCab are not keeping up. Chimera rocks. I have used 
ChimeraKnight to do the updating. It also makes...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

_Mark Newhouse_: CSS Design: Taming Lists[NUMBER]. &#NUMBER;I'll demonstrate how to 
use CSS to bring unwieldy lists under control. It's time for you to tell lists 
how to behave, instead of letting them run wild on your web page.&#NUMBER;



[NUMBER]  URL",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*World latest:* Ivory Coast coup could involve rest of the region in a 
bloodbath.",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

Jeremy writes about people who ignore basic language rules I entirely agree 
with him. Writing ""how r u NUMBERday."" is the best way to make me shift my attention 
and respect away from you really fast. Another pet peeve: I have only been 
speaking English on a regular basis for a bit more than three years, and even I 
can grok the difference between ""you are"" and ""your"". As mjd wrote on clpm and 
said in the YAPC movie: ""You...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

It wasn't just the lack of wellies that made this protest different - it was 
the mix of the marchers, writes *Euan Ferguson*.",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

PM rules out compromise on public service reform in hard-hitting pre-conference 
interview.",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*Politics:* She was vivacious, he was Mr Grey. Theirs was a love no one 
imagined.",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*UK latest:* Sacked regulator accuses her of 'unbearable pressure'.",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*Media*: It only took one column in a newspaper by Rod Liddle, editor of 
radio's flagship new show, to put the BBC under pressure. Jamie Doward and 
Vanessa Thorpe report on unease within the corporation's top brass - and how 
the affair could shape its future",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*Comment:* Prince Charles's attempts to meddle in politics show how detached he 
is from real life, says *Nick Cohen*.",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

If you've been in Los Angeles for long enough to read this sentence, chances 
are you've spent more time stuck in traffic than you would care to consider. 
That annoying fact of Southern California life is only going to become more 
annoying and more of a factor with time, which is the point of ""Car Trek,"" 
tonight's edition of ""By the Year NUMBER"" at NUMBER:NUMBER on KCET (Channel NUMBER) [which] 
also looks at the phenomena of ""carcooning"" in which...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

The Oracle of Google can answer multiple choice questions amazingly well ... 
Who is the author of Perl?, What family lives next door to the Simpsons?. As 
the author points out on the about page; this thing would be really useful in a 
""Who Wants To Be a Millionaire"" type contest. =)...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*Football:* Kolo Toure was among the goals as Arsenal gave Leeds a good hiding 
at Elland Road.",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*Euan Ferguson* spends two days at the headquarters of a stationery supplier in 
Slough and finds the team is much nicer than Ricky Gervais's gallery of 
grotesques.�*Sketches of pain*[NUMBER]

[NUMBER]  URL",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

It seems like ATTWS will offer a service that'll tell you where your friends 
(or children or spouse or whatever) are ... I haven't seen it announced, but 
from their ""Explanation of Rates and Charges. ""Find Friends service will only 
locate a compatible mobile device with mMode service that (NUMBER) has granted you 
permission, (NUMBER) is turned on, (NUMBER) is registered on the AT&T Wireless GSM/GPRS 
network, and (NUMBER) has not activated Be Invisible. Location services only provide 
the location...",0
"URL:  URL 
Date: Not supplied

Using one species to develop the eggs of another could in future help 
endangered species and even women",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

Rael is plagued by MSIE instability on Mac OS X. I use a recent nightly build 
of Chimera as my default browser. NUMBER has some issues with plugins (or with 
QuickTime anyway) on NUMBER, but the NUMBER builds are working great. Fast too! 
Mozilla is ugly. MSIE is slow and unstable. Opera (on OS X) doesn't render too 
many pages. OmniWeb and iCab are not keeping up. Chimera rocks. I have used 
ChimeraKnight to do the updating. It also makes...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

You are not still using sourceforge, are you? If you have any hopes that they 
are anything but yet another business giving away a free service, then see 
this: Selling Microsoft VisualStudio on the ""open source development platform"". 
Nice touch. Click on the image for the original screenshot....",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

I am thinking about getting a new Mac. Not any good reason for it though. I'll 
try to wait it out for one of the new iBooks rumored for next spring. No new 
PowerBook next month if new models come out. No. I said no! Stop thinking about 
it. Don't do it. I said don't do it. No. No, it's a really bad idea. Don't. 
Geez. Stop it! No, not even if it has an even cooler monitor. Or a...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

This Monkey Switch Ad is too funny. Huge smile on my face. :-) It was the 
winner of a competition MacRumors had set up. (Via Nathan)...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

Yesterday Viridiana came to my place and dragged me out to look at the sky. It 
was beautiful. Odd colors and light. Obviously we wondered what it was. Today 
Jim explains it. (It was a rocket test from the Vandenburg air force base). 
Very neat. It was a bit too blurred out when I saw it, and there was too much 
street light to make a good photo, so I am happy to have found the photo from 
NASA...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*Dan Rookwood* and *Lawrence Booth* on how Europe and the United States ended 
all-square to set up a tense final day.",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

Reborn[NUMBER].



[NUMBER]  URL",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

Anyone have a copy of Gill Sans or Bell Centennial I can borrow? I wonder if 
I'll ever have $NUMBER to spend on fonts. *Update:* Kevin Marks[NUMBER], who is 
stupendously incredible for far more things than I can list here points out 
that it's _included with OS X_. I knew Mac OS X included a lot of grat fonts[NUMBER]
, but I don't know how I overlooked this. (Matthew Carter, I'd be happy to pay 
you the two cents in royalties you probably get for selling $NUMBER worth of 
fonts.) 

Tufte notes: Terrie Miller[NUMBER]. 

First ammendement beer bash. 

iSync Beta[NUMBER] (guess they learned a lesson from iCal) is out.



[NUMBER]  URL 
[NUMBER]  URL 
[NUMBER]  URL 
[NUMBER]  URL",0
"URL:  URL 
Date: Not supplied

After the talk at UT Austin, I spent Saturday at the Turkey City science 
fiction writers' workshop at Bruce Sterling's place. Turkey City is a venerable 
science fiction workshop that has spawned many good writers and a lexicon of 
science fiction critical terms that is the de facto standard for understanding 
what works and what doesn't in a work of science fiction: 

    Squid on the Mantelpiece 

    Chekhov said that if there are dueling pistols over the mantelpiece in the 
    first act, they should be fired in the third. In other words, a plot 
    element should be deployed in a timely fashion and with proper dramatic 
    emphasis. However, in SF plotting the MacGuffins are often so overwhelming 
    that they cause conventional plot structures to collapse. It's hard to 
    properly dramatize, say, the domestic effects of Dad's bank overdraft when 
    a giant writhing kraken is levelling the city. This mismatch between the 
    conventional dramatic proprieties and SF's extreme, grotesque, or visionary 
    thematics is known as the ""squid on the mantelpiece."" 

    Card Tricks in the Dark 

    Elaborately contrived plot which arrives at (a) the punchline of a private 
    joke no reader will get or (b) the display of some bit of learned trivia 
    relevant only to the author. This stunt may be intensely ingenious, and 
    very gratifying to the author, but it serves no visible fictional purpose. 
    (Attr. Tim Powers) 

I had the cold from hell all weekend and I'm jetlagged, but I wanted to get 
some links up before I hit the sack. Until tomorrow! Link[NUMBER] Discuss[NUMBER]

[NUMBER]  URL 
[NUMBER]  URL",0
